f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-04-23.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-04-24.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-04-28.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-01.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-02.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-03.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-04.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-05.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-08.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-05-12.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-13.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-20.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-21.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-23.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-24.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-25.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-26.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-27.md
f	-rw-r--r--	104	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-28.md
f	-rw-r--r--	10482	2026-06-08T14:33:04.6819120800MSK	./memory/2026-06-08.md
f	-rw-r--r--	10490	2026-05-31T12:00:02.7503750300MSK	./knowledge/rewrite/02_sng_final.md
f	-rw-r--r--	105	2026-06-09T06:00:06.2601130320MSK	./memory/dreaming/deep/2026-06-09.md
f	-rw-r--r--	105	2026-06-13T06:00:21.3806239430MSK	./memory/dreaming/deep/2026-06-13.md
f	-rw-r--r--	105	2026-06-17T06:00:28.2480397890MSK	./memory/dreaming/deep/2026-06-17.md
f	-rw-r--r--	10568	2026-05-31T17:19:53.7359880020MSK	./memory/2026-05-30.md
f	-rw-r--r--	1057	2026-05-31T12:00:03.1253729300MSK	./memory/2026-04-09.md
f	-rw-r--r--	1062	2026-06-04T00:27:15.3632824540MSK	./memory/promoted_2026-06-03.md
f	-rw-r--r--	10789	2026-05-31T12:00:03.3313717760MSK	./memory/2026-05-24.md
f	-rw-r--r--	1097	2026-06-13T06:00:18.0686381760MSK	./memory/dreaming/rem/2026-06-13.md
f	-rw-r--r--	1098	2026-06-01T06:00:05.5325562170MSK	./memory/dreaming/rem/2026-06-01.md
f	-rw-r--r--	1100	2026-06-14T06:00:20.6103077350MSK	./memory/dreaming/rem/2026-06-14.md
f	-rw-r--r--	11054	2026-05-31T12:00:02.7303751420MSK	./knowledge/rewrite/01_export_final.md
f	-rw-r--r--	11061	2026-05-31T12:00:03.7223695840MSK	./memory/.dreams/session-corpus/2026-04-21.txt
f	-rw-r--r--	1113	2026-06-15T06:00:20.3994804950MSK	./memory/dreaming/rem/2026-06-15.md
f	-rw-r--r--	1120	2026-05-31T12:00:04.8393633170MSK	./memory/welding/PIPELINE.md
f	-rw-r--r--	1122	2026-06-07T06:00:02.6762147570MSK	./memory/dreaming/rem/2026-06-07.md
f	-rw-r--r--	1123	2026-06-08T06:00:02.8458851580MSK	./memory/dreaming/rem/2026-06-08.md
f	-rw-r--r--	11280	2026-05-31T12:00:03.3313717760MSK	./memory/2026-05-28.md
f	-rw-r--r--	1130	2026-05-31T11:59:57.5844038410MSK	./data/knowledge_base/topics/personal/raw/kb_20260524T180835Z_0833b3e9_telegram-note-anthropic-knowledge-work-plugins-roles.md
f	-rw-r--r--	11456	2026-05-31T12:00:02.7133752370MSK	./knowledge/03_opcua_MIMO.md
f	-rw-r--r--	11611	2026-06-21T21:41:55.2658370820MSK	./docs/document_pipeline_historical_brief_2026-06-21.md
f	-rw-r--r--	1166	2026-05-31T12:00:03.5803703800MSK	./memory/promoted_2026-05-19.md
f	-rw-r--r--	1172	2026-05-31T12:00:03.4593710580MSK	./memory/promoted_2026-05-04.md
f	-rw-r--r--	11736	2026-05-31T12:00:03.1353728740MSK	./memory/2026-04-11-document-pipeline-v1-summary.md
f	-rw-r--r--	1181	2026-05-31T12:00:04.8393633170MSK	./memory/dreaming/rem/2026-05-30.md
f	-rw-r--r--	11938	2026-05-31T12:00:03.2673721340MSK	./memory/2026-05-11.md
f	-rw-r--r--	1204	2026-06-01T14:22:04.2671649170MSK	./memory/alpha_platform/decisions/hmi_sensor_control_click_pattern_2026-06-01.md
f	-rw-r--r--	1218	2026-05-31T12:00:03.5803703800MSK	./memory/promoted_2026-05-23.md
f	-rw-r--r--	12276	2026-05-31T12:00:03.3303717810MSK	./memory/2026-05-15.md
f	-rw-r--r--	12312	2026-05-31T12:00:03.7893692080MSK	./memory/.dreams/session-corpus/2026-05-03.txt
f	-rw-r--r--	1234	2026-05-31T12:00:03.1353728740MSK	./memory/2026-04-12.md
f	-rw-r--r--	1234	2026-05-31T12:00:04.8393633170MSK	./memory/welding/DECISIONS.md
f	-rw-r--r--	12376	2026-05-31T12:00:03.7223695840MSK	./memory/.dreams/session-corpus/2026-04-22.txt
f	-rw-r--r--	124	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/alpha/SUMMARY.md
f	-rw-r--r--	1258	2026-05-31T12:00:03.5803703800MSK	./memory/promoted_2026-05-18.md
f	-rw-r--r--	1265	2026-06-09T16:25:03.6365766860MSK	./memory/openclaw/discord_file_send_2026-04-08.md
